valid,air_temperature,dew_point,relative_humidity,wind_direction,wind_speed,sea_level_pressure,one_hour_precipitation,wind_gust,cloud_coverage_level1,cloud_coverage_level2,cloud_coverage_level,cloud_height_level1,cloud_height_level,cloud_height_level.1
2020-12-27 16:30:00,0,-2,86.39,130,11,,0,,SCT,BKN,,900,1000,
2020-12-28 8:30:00,1,-2,80.36,150,15,,0,,FEW,BKN,,1100,1600,
2020-12-29 0:30:00,5,5,100,100,3,,0,,FEW,BKN,OVC,1000,1200,1800
2020-12-29 16:00:00,7,4,81.2,170,12,,0,,FEW,,,3300,,
2020-12-30 7:08:00,5,4,93.24,350,1,,0,,FEW,BKN,,700,1200,
2020-12-30 21:30:00,2,1,93.08,250,5,,0,,FEW,,,1200,,
2020-12-31 13:00:00,7,-1,56.74,290,6,,0,,FEW,,,3000,,
2021-01-01 3:19:00,-1,-2,92.92,50,6,,0,,BKN,OVC,,100,200,
2021-01-01 18:00:00,1,1,100,30,7,,0,,BKN,OVC,,600,2500,
2021-01-02 8:30:00,2,1,93.08,30,7,,0,,FEW,BKN,,1200,6500,
2021-01-03 0:30:00,5,3,86.89,100,12,,0,,FEW,OVC,,1300,3700,
2021-01-03 16:30:00,6,4,86.99,130,9,,0,,FEW,BKN,,1000,2500,
2021-01-04 7:30:00,5,4,93.24,40,5,,0,,BKN,OVC,,300,500,
2021-01-04 23:30:00,4,3,93.19,240,4,,0,,BKN,,,3300,,
2021-01-05 15:00:00,5,2,80.93,300,5,,0,,FEW,BKN,,1200,1700,
2021-01-06 7:00:00,0,0,100,20,4,,0,,OVC,,,400,,
2021-01-06 22:30:00,2,-1,80.51,260,7,,0,,,,,,,
2021-01-07 14:30:00,4,-1,69.88,260,6,,0,,SCT,BKN,,4200,5200,
2021-01-08 5:00:00,0,-1,92.97,30,3,,0,,BKN,OVC,,100,200,
2021-01-08 19:30:00,1,-1,86.49,230,7,,0,,FEW,BKN,,500,5300,
2021-01-09 11:30:00,3,-2,69.67,,2,,0,,FEW,BKN,,1900,2300,
2021-01-10 3:30:00,0,-2,86.39,300,2,,0,,FEW,BKN,,3800,7600,
2021-01-10 19:30:00,-2,-3,92.86,10,4,,0,,BKN,,,400,,
2021-01-11 10:30:00,1,-4,69.25,300,10,,0,,FEW,,,1000,,
2021-01-12 2:00:00,-6,-7,92.63,0,0,,0,,FEW,,,200,,
2021-01-12 14:30:00,-3,-4,92.8,60,3,,0,,SCT,SCT,BKN,600,2300,3300
2021-01-13 6:00:00,2,-4,64.46,290,12,,0,,FEW,,,4500,,
2021-01-13 20:30:00,3,-4,60.04,260,12,,0,,,,,,,
2021-01-14 11:00:00,0,-3,80.22,,3,,0,,SCT,BKN,,1800,3100,
2021-01-15 2:30:00,0,-4,74.44,300,11,,0,,FEW,BKN,BKN,2200,3700,6400
2021-01-15 18:30:00,0,-4,74.44,310,8,,0,,FEW,BKN,BKN,3200,3900,9100
2021-01-16 9:00:00,-2,-8,63.51,330,15,,0,,FEW,SCT,,1200,3100,
2021-01-17 1:00:00,-3,-7,73.89,300,12,,0,,,,,,,
2021-01-17 17:00:00,-4,-9,68.18,330,7,,0,,SCT,,,3100,,
2021-01-18 8:00:00,-6,-8,85.74,,2,,0,,BKN,,,3000,,
2021-01-18 23:00:00,-2,-3,92.86,220,2,,0,,FEW,BKN,BKN,400,3100,7000
2021-01-19 13:30:00,3,-2,69.67,180,10,,0,,,,,,,
2021-01-20 5:00:00,1,0,93.03,230,6,,0,,FEW,,,1600,,
2021-01-20 19:00:00,1,0,93.03,30,8,,0,,,,,,,
2021-01-21 11:00:00,6,2,75.5,50,6,,0,,,,,,,
2021-01-22 2:30:00,1,0,93.03,40,4,,0,,,,,,,
2021-01-22 18:30:00,11,5,66.48,170,10,,0,,,,,,,
2021-01-23 10:00:00,7,4,81.2,290,12,,0,,FEW,BKN,,1500,2100,
2021-01-24 2:00:00,2,1,93.08,270,6,,0,,FEW,OVC,,700,2400,
2021-01-24 18:00:00,4,-6,48.1,290,3,,0,,,,,,,
2021-01-25 10:00:00,4,-3,60.29,310,12,,0,,FEW,,,2400,,
2021-01-26 2:00:00,0,-3,80.22,290,8,,0,,,,,,,
2021-01-26 16:08:00,2,-1,80.51,270,7,,0,,FEW,SCT,OVC,900,1300,1800
2021-01-27 7:05:00,1,-3,74.63,300,9,,0,,FEW,BKN,OVC,1200,2600,3400
2021-01-27 22:30:00,-2,-4,86.18,210,2,,0,,,,,,,
2021-01-28 14:00:00,5,-1,65.16,170,8,,0,,SCT,BKN,,3900,4700,
2021-01-29 4:30:00,2,1,93.08,,2,,0,,BKN,,,1600,,
2021-01-29 20:00:00,3,2,93.14,130,5,,0,,FEW,BKN,,200,5300,
2021-01-30 10:30:00,11,2,53.81,270,22,,0,,FEW,,,3500,,
2021-01-31 1:30:00,0,-5,69.04,20,9,,0,,FEW,BKN,,2400,6200,
2021-01-31 17:30:00,0,-3,80.22,350,2,,0,,FEW,,,2100,,
2021-02-01 9:30:00,-1,-7,63.75,70,7,,0,,,,,,,
2021-02-02 1:30:00,-2,-4,86.18,60,3,,0,,,,,,,
2021-02-02 16:00:00,0,-1,92.97,40,6,,0,,BKN,BKN,,1100,8300,
2021-02-03 5:00:00,1,0,93.03,20,6,,0,,SCT,OVC,,100,200,
2021-02-03 20:00:00,4,3,93.19,10,6,,0,,BKN,BKN,,500,4600,
2021-02-04 8:30:00,11,2,53.81,270,22,,0,,,,,,,
2021-02-04 22:00:00,3,0,80.65,340,2,,0,,,,,,,
2021-02-05 14:00:00,9,3,66.05,60,7,,0,,SCT,,,3500,,
2021-02-06 5:30:00,5,3,86.89,60,4,,0,,SCT,BKN,OVC,800,1000,1100
2021-02-06 21:00:00,4,3,93.19,70,11,,0,,BKN,OVC,,300,400,
2021-02-07 13:00:00,3,2,93.14,60,11,,0,,FEW,OVC,,500,600,
2021-02-08 5:00:00,1,0,93.03,300,8,,0,,FEW,BKN,,1200,5700,
2021-02-08 21:00:00,0,-3,80.22,,2,,0,,SCT,,,2300,,
2021-02-09 12:30:00,1,-1,86.49,10,5,,0,,BKN,,,900,,
2021-02-10 4:00:00,-1,-2,92.92,,1,,0,,BKN,,,3600,,
2021-02-10 18:30:00,1,0,93.03,310,8,,0,,FEW,BKN,,800,2000,
2021-02-11 10:30:00,-6,-10,73.32,310,19,,0,,FEW,BKN,,2300,3300,
2021-02-12 2:30:00,-9,-14,67.05,,2,,0,,FEW,,,2100,,
2021-02-12 18:30:00,-6,-11,67.73,280,8,,0,,FEW,BKN,,3500,5600,
2021-02-13 10:00:00,-4,-11,58.22,290,11,,0,,FEW,,,2700,,
2021-02-14 2:00:00,-5,-9,73.51,320,9,,0,,FEW,SCT,,1700,2200,
2021-02-14 18:00:00,-2,-9,58.75,320,7,,0,,,,,,,
2021-02-15 10:00:00,-1,-8,59.01,170,3,,0,,,,,,,
2021-02-16 2:00:00,-3,-8,68.4,40,4,,0,,BKN,,,3500,,
2021-02-16 14:30:00,-2,-5,79.92,30,6,,0,,OVC,,,2100,,
2021-02-17 5:45:00,-1,-3,86.28,20,7,,0,,BKN,OVC,,3500,5000,
2021-02-17 20:30:00,7,2,70.48,280,11,,0,,,,,,,
2021-02-18 12:00:00,11,0,46.59,100,3,,0,,FEW,SCT,,4800,5100,
2021-02-19 3:00:00,1,0,93.03,40,8,,0,,FEW,BKN,,500,700,
2021-02-19 19:00:00,4,2,86.79,50,2,,0,,NSC,,,,,
2021-02-20 10:00:00,1,1,100,40,5,,0,,OVC,,,200,,
2021-02-21 0:00:00,1,1,100,110,10,,0,,OVC,,,200,,
2021-02-21 16:00:00,5,3,86.89,90,10,,0,,BKN,,,900,,
2021-02-22 8:00:00,3,2,93.14,50,6,,0,,BKN,,,700,,
2021-02-23 0:00:00,3,2,93.14,310,4,,0,,NSC,,,,,
2021-02-23 11:30:00,11,5,66.48,,2,,0,,,,,,,
2021-02-24 2:11:00,1,0,93.03,60,2,,0,,NSC,,,,,
2021-02-24 17:30:00,10,6,76.18,,2,,0,,,,,,,
2021-02-25 9:30:00,10,4,66.27,80,6,,0,,,,,,,
2021-02-26 1:30:00,6,4,86.99,10,3,,0,,,,,,,
2021-02-26 17:30:00,14,3,47.44,280,4,,0,,,,,,,
2021-02-27 9:30:00,7,1,65.61,310,13,,0,,BKN,BKN,,2500,3900,
2021-02-28 1:30:00,4,0,75.16,330,12,,0,,,,,,,
2021-02-28 17:30:00,6,-1,60.79,300,7,,0,,,,,,,
2021-03-01 9:30:00,9,2,61.52,210,3,,0,,,,,,,
2021-03-02 1:30:00,0,-1,92.97,340,1,,0,,NSC,,,,,
2021-03-02 17:30:00,7,2,70.48,50,4,,0,,,,,,,
2021-03-03 9:30:00,8,2,65.83,,2,,0,,,,,,,
2021-03-04 1:30:00,8,1,61.28,300,5,,0,,,,,,,
2021-03-04 17:30:00,12,3,54.07,280,6,,0,,,,,,,
2021-03-05 9:00:00,4,0,75.16,330,20,,0,,FEW,,,1300,,
2021-03-06 1:00:00,-1,-6,68.83,310,4,,0,,,,,,,
2021-03-06 17:00:00,4,-9,38.15,300,5,,0,,,,,,,
2021-03-07 9:00:00,1,-6,59.53,,2,,0,,,,,,,
2021-03-08 1:00:00,-1,-7,63.75,240,3,,0,,,,,,,
2021-03-08 17:00:00,4,-3,60.29,350,9,,0,,FEW,BKN,,3300,4800,
2021-03-09 9:00:00,2,-7,51.33,70,5,,0,,,,,,,
2021-03-10 1:00:00,-1,-6,68.83,,2,,0,,,,,,,
2021-03-10 17:00:00,5,-8,38.45,340,6,,0,,,,,,,
2021-03-11 9:00:00,4,-5,51.89,130,9,,0,,,,,,,
2021-03-12 1:00:00,4,3,93.19,330,5,,0,,NSC,,,,,
2021-03-12 17:00:00,10,-4,37.08,310,5,,0,,,,,,,
2021-03-13 9:00:00,11,3,57.77,210,11,,0,,,,,,,
2021-03-14 1:00:00,9,1,57.26,290,8,,0,,,,,,,
2021-03-14 17:00:00,7,1,65.61,270,9,,0,,,,,,,
2021-03-15 8:00:00,5,-1,65.16,310,12,,0,,FEW,SCT,,4000,4500,
2021-03-15 23:30:00,4,0,75.16,300,12,,0,,FEW,,,3900,,
2021-03-16 15:30:00,8,-4,42.44,300,18,,0,,,,,,,
2021-03-17 7:30:00,4,-1,69.88,340,7,,0,,FEW,SCT,,2100,2800,
2021-03-17 23:30:00,2,-2,74.8,320,11,,0,,,,,,,
2021-03-18 15:30:00,7,-7,36.18,10,13,,0,,,,,,,
2021-03-19 7:30:00,2,-3,69.46,280,5,,0,,FEW,SCT,,2600,3500,
2021-03-19 23:30:00,0,-4,74.44,310,2,,0,,,,,,,
2021-03-20 16:30:00,2,-11,37.53,320,12,,0,,,,,,,
2021-03-21 8:30:00,1,-7,55.14,260,6,,0,,,,,,,
2021-03-22 0:30:00,3,1,86.69,,1,,0,,FEW,SCT,,1400,2700,
2021-03-22 16:30:00,4,-2,64.93,340,15,,0,,FEW,,,2600,,
2021-03-23 8:30:00,5,-1,65.16,300,10,,0,,,,,,,
2021-03-24 0:30:00,5,0,70.08,330,9,,0,,,,,,,
2021-03-24 16:30:00,7,-1,56.74,330,10,,0,,FEW,BKN,,4100,4500,
2021-03-25 8:30:00,9,0,53.27,,2,,0,,FEW,,,3300,,
2021-03-26 0:30:00,2,-1,80.51,70,2,,0,,,,,,,
2021-03-26 16:30:00,15,2,41.42,130,6,,0,,,,,,,
2021-03-27 8:30:00,11,2,53.81,90,6,,0,,,,,,,
2021-03-28 0:30:00,7,0,61.03,330,6,,0,,,,,,,
2021-03-28 16:30:00,13,-1,37.97,230,5,,0,,,,,,,
2021-03-29 8:30:00,9,1,57.26,,2,,0,,,,,,,
2021-03-30 0:30:00,10,6,76.18,,1,,0,,,,,,,
2021-03-30 19:00:00,17,5,45.04,,1,,0,,,,,,,
2021-03-31 11:00:00,19,9,52.25,130,5,,0,,,,,,,
2021-04-01 3:00:00,9,7,87.28,10,2,,0,,,,,,,
2021-04-01 19:00:00,20,5,37.32,320,19,,0,,FEW,,,4800,,
2021-04-02 11:00:00,15,5,51.18,300,13,,0,,BKN,,,4200,,
2021-04-03 3:00:00,6,0,65.38,310,14,,0,,FEW,,,4300,,
2021-04-03 19:00:00,6,-1,60.79,340,6,,0,,SCT,,,3600,,
2021-04-04 11:00:00,8,-4,42.44,350,15,,0,,FEW,,,4600,,
2021-04-05 3:00:00,-2,-5,79.92,30,2,,0,,,,,,,
2021-04-05 19:00:00,13,1,43.9,210,10,,0,,,,,,,
2021-04-06 11:00:00,5,-8,38.45,300,13,,0,23,,,,,,
2021-04-07 3:00:00,1,-4,69.25,300,13,,0,,,,,,,
2021-04-07 18:00:00,1,-1,86.49,230,8,,0,,FEW,,,1200,,
2021-04-08 10:00:00,5,-3,56.22,310,12,,0,,SCT,SCT,BKN,1500,3300,4300
2021-04-09 2:00:00,-3,-5,86.07,,1,,0,,,,,,,
2021-04-09 18:00:00,9,-1,49.53,140,6,,0,,,,,,,
2021-04-10 10:00:00,13,2,47.16,100,10,,0,,,,,,,
2021-04-11 2:00:00,6,2,75.5,100,8,,0,,,,,,,
2021-04-11 18:00:00,14,4,50.91,150,10,,0,,,,,,,
2021-04-12 10:00:00,15,7,58.77,90,4,,0,,,,,,,
2021-04-13 2:00:00,3,0,80.65,330,16,,0,,BKN,,,1800,,
2021-04-13 18:00:00,3,0,80.65,340,18,,0,,FEW,OVC,,1500,3000,
2021-04-14 10:00:00,6,0,65.38,330,17,,0,,SCT,SCT,,3000,4600,
2021-04-15 2:00:00,4,-2,64.93,310,14,,0,,,,,,,
2021-04-15 18:00:00,4,0,75.16,300,11,,0,,SCT,,,2500,,
2021-04-16 10:00:00,6,0,65.38,310,11,,0,,BKN,,,2900,,
2021-04-17 2:00:00,5,1,75.33,310,5,,0,,BKN,BKN,,1900,3500,
2021-04-17 18:00:00,8,1,61.28,340,6,,0,,BKN,,,4400,,
2021-04-18 10:00:00,8,4,75.84,300,8,,0,,FEW,,,1300,,
2021-04-19 2:00:00,7,6,93.35,300,5,,0,,FEW,BKN,,1200,3500,
2021-04-19 18:00:00,9,8,93.45,,2,,0,,SCT,BKN,,2700,4400,
2021-04-20 10:00:00,13,6,62.46,,3,,0,,BKN,,,3100,,
2021-04-21 2:00:00,9,5,76.01,290,14,,0,,,,,,,
2021-04-21 18:00:00,16,3,41.71,240,7,,0,,,,,,,
2021-04-22 10:00:00,15,6,54.86,320,10,,0,,SCT,BKN,,3800,4400,
2021-04-23 2:00:00,4,-3,60.29,280,7,,0,,,,,,,
2021-04-23 18:00:00,11,-1,43.32,360,9,,0,,,,,,,
2021-04-24 10:00:00,13,-2,35.28,,6,,0,,,,,,,
2021-04-25 2:00:00,5,0,70.08,,2,,0,,,,,,,
2021-04-25 17:30:00,12,-4,32.46,360,13,,0,,,,,,,
2021-04-26 9:30:00,11,-2,40.25,,5,,0,,,,,,,
2021-04-27 1:30:00,1,-1,86.49,20,4,,0,,,,,,,
2021-04-27 17:30:00,13,1,43.9,140,5,,0,,,,,,,
2021-04-28 9:30:00,14,0,38.26,130,14,,0,,FEW,,,3600,,
2021-04-29 1:30:00,11,8,81.74,140,12,,0,,BKN,,,1700,,
2021-04-29 17:30:00,19,10,55.88,80,5,,0,,,,,,,
2021-04-30 9:30:00,16,8,59.01,220,5,,0,,FEW,,,4300,,
2021-05-01 1:30:00,12,8,76.5,40,5,,0,,,,,,,
2021-05-01 17:30:00,20,11,56.13,140,4,,0,,,,,,,
2021-05-02 9:30:00,13,6,62.46,280,25,,0,40,FEW,,,3200,,
2021-05-03 1:00:00,9,4,70.88,280,6,,0,,FEW,,,2700,,
2021-05-03 17:00:00,14,-1,35.57,280,12,,0,,FEW,,,6000,,
2021-05-04 9:00:00,16,6,51.45,170,14,,0,,,,,,,
2021-05-05 1:00:00,10,5,71.07,40,5,,0,,,,,,,
2021-05-05 16:30:00,10,5,71.07,300,10,,0,24,FEW,SCT,,1800,3000,
2021-05-06 8:30:00,11,6,71.26,220,12,,0,,FEW,,,2300,,
2021-05-07 0:30:00,10,7,81.61,220,8,,0,,,,,,,
2021-05-07 16:30:00,11,7,76.34,280,11,,0,,FEW,FEW,,1500,3000,
2021-05-08 8:30:00,12,-1,40.54,320,7,,0,,,,,,,
2021-05-09 0:30:00,5,2,80.93,40,8,,0,,,,,,,
2021-05-09 16:30:00,21,4,32.72,150,12,,0,,,,,,,
2021-05-10 8:30:00,20,8,45.88,120,15,,0,,,,,,,
2021-05-11 0:30:00,15,11,76.98,40,7,,0,,,,,,,
2021-05-11 16:30:00,27,9,32.18,160,13,,0,,,,,,,
2021-05-12 8:30:00,18,11,63.6,270,15,,0,,FEW,,,3400,,
2021-05-13 0:30:00,13,10,81.99,280,13,,0,,FEW,,,1500,,
2021-05-13 16:30:00,14,10,76.82,270,15,,0,,FEW,SCT,,1400,1800,
2021-05-14 8:30:00,12,9,81.87,270,13,,0,,FEW,SCT,BKN,800,1600,2100
2021-05-15 0:30:00,8,8,100,30,1,,0,,NSC,,,,,
2021-05-15 16:30:00,17,11,67.75,140,5,,0,,FEW,,,3000,,
2021-05-16 8:30:00,15,8,62.92,300,14,,0,,SCT,,,3000,,
2021-05-17 0:30:00,13,11,87.65,30,4,,0,,FEW,,,2700,,
2021-05-17 16:30:00,14,10,76.82,280,10,,0,,FEW,,,3300,,
2021-05-18 8:30:00,15,7,58.77,300,14,,0,,FEW,BKN,,3400,3700,
2021-05-19 0:30:00,11,6,71.26,300,9,,0,,,,,,,
2021-05-19 16:30:00,12,10,87.56,10,8,,0,,FEW,,,4600,,
2021-05-20 8:30:00,15,7,58.77,330,17,,0,,FEW,,,2800,,
2021-05-21 0:00:00,11,7,76.34,,3,,0,,,,,,,
2021-05-21 16:00:00,20,9,49.1,130,6,,0,,,,,,,
2021-05-22 8:00:00,12,9,81.87,260,10,,0,,FEW,,,1500,,
2021-05-23 0:00:00,8,7,93.4,20,4,,0,,,,,,,
2021-05-23 16:00:00,14,8,67.12,290,12,,0,,FEW,SCT,,2900,3400,
2021-05-24 8:00:00,12,10,87.56,80,4,,0,,FEW,BKN,,600,700,
2021-05-25 0:00:00,12,11,93.6,40,5,,0,,FEW,,,1400,,
2021-05-25 15:30:00,13,4,54.34,290,10,,0,,,,,,,
2021-05-26 7:30:00,12,6,66.7,90,4,,0,,,,,,,
2021-05-26 23:30:00,11,8,81.74,,1,,0,,,,,,,
2021-05-27 15:30:00,15,11,76.98,270,6,,0,,FEW,,,3000,,
2021-05-28 7:30:00,15,7,58.77,310,12,,0,,SCT,,,3300,,
2021-05-28 23:30:00,14,7,62.69,310,8,,0,,,,,,,
2021-05-29 15:30:00,17,4,42,350,13,,0,,,,,,,
2021-05-30 7:30:00,12,7,71.45,340,10,,0,,FEW,,,2200,,
2021-05-30 23:30:00,11,6,71.26,310,6,,0,,,,,,,
2021-05-31 15:30:00,18,6,45.32,320,12,,0,,,,,,,
2021-06-01 7:30:00,17,1,33.93,40,10,,0,,,,,,,
2021-06-01 23:30:00,10,7,81.61,20,3,,0,,,,,,,
2021-06-02 15:30:00,23,6,33.29,120,4,,0,,,,,,,
2021-06-03 7:30:00,18,9,55.63,90,6,,0,,,,,,,
2021-06-03 23:30:00,14,10,76.82,360,2,,0,,,,,,,
2021-06-04 15:30:00,26,10,36.51,150,4,,0,,,,,,,
2021-06-05 7:30:00,20,12,59.97,50,3,,0,,,,,,,
2021-06-05 23:30:00,20,16,77.75,320,5,,0,,,,,,,
2021-06-06 15:30:00,25,15,53.8,320,8,,0,,FEW,FEW,,4000,5000,
2021-06-07 7:30:00,22,13,56.63,50,5,,0,,,,,,,
2021-06-07 23:30:00,18,9,55.63,10,2,,0,,,,,,,
2021-06-08 15:30:00,27,11,36.79,,3,,0,,,,,,,
2021-06-09 7:30:00,25,11,41.42,10,12,,0,,,,,,,
2021-06-09 23:30:00,20,8,45.88,360,4,,0,,FEW,,,4000,,
2021-06-10 15:30:00,27,7,28.08,350,12,,0,,,,,,,
2021-06-11 7:30:00,23,11,46.71,50,4,,0,,,,,,,
2021-06-11 23:00:00,19,13,68.15,290,9,,0,,,,,,,
2021-06-12 15:00:00,27,13,41.97,260,16,,0,,FEW,,,5000,,
2021-06-13 7:00:00,17,7,51.72,310,18,,0,29,SCT,,,4000,,
2021-06-13 23:00:00,14,6,58.52,310,10,,0,,,,,,,
2021-06-14 15:00:00,22,7,37.89,10,8,,0,,,,,,,
2021-06-15 7:00:00,20,8,45.88,,3,,0,,,,,,,
2021-06-15 23:00:00,19,12,63.82,330,3,,0,,,,,,,
2021-06-16 15:00:00,29,8,26.76,,4,,0,,,,,,,
2021-06-17 7:00:00,23,14,56.88,70,5,,0,,,,,,,
2021-06-17 23:00:00,20,13,64.04,360,4,,0,,,,,,,
2021-06-18 15:00:00,31,12,31.17,,5,,0,,,,,,,
2021-06-19 7:00:00,25,16,57.36,50,5,,0,,,,,,,
2021-06-19 23:00:00,21,15,68.55,350,3,,0,,,,,,,
2021-06-20 15:00:00,31,16,40.41,150,6,,0,,,,,,,
2021-06-21 7:00:00,26,18,61.36,70,6,,0,,,,,,,
2021-06-21 22:00:00,22,17,73.27,40,9,,0,,,,,,,
2021-06-22 14:00:00,31,19,48.84,210,3,,0,,SCT,,,4600,,
2021-06-23 6:00:00,25,19,69.33,,3,,0,,FEW,,,1500,,
2021-06-23 22:00:00,23,20,83.21,,1,,0,,,,,,,
2021-06-24 14:00:00,33,18,40.96,170,5,,0,,,,,,,
2021-06-25 6:00:00,21,16,73.09,320,10,,0,,FEW,,,2400,,
2021-06-25 22:00:00,20,14,68.35,290,12,,0,,,,,,,
2021-06-26 14:00:00,27,11,36.79,340,9,,0,,,,,,,
2021-06-27 6:00:00,23,14,56.88,,2,,0,,,,,,,
2021-06-27 22:00:00,21,14,64.26,10,2,,0,,,,,,,
2021-06-28 14:00:00,33,16,36.08,150,9,,0,,,,,,,
2021-06-29 6:00:00,24,16,60.9,60,7,,0,,,,,,,
2021-06-29 22:00:00,21,14,64.26,290,24,,0,34,,,,,,
2021-06-30 14:00:00,27,11,36.79,300,8,,0,,,,,,,
2021-07-01 4:30:00,16,10,67.54,320,8,,0,,,,,,,
2021-07-01 20:30:00,19,12,63.82,310,12,,0,,FEW,,,4000,,
2021-07-02 12:30:00,21,12,56.38,290,19,,0,,FEW,,,3100,,
2021-07-03 4:30:00,17,13,77.29,300,12,,0,,FEW,,,2000,,
2021-07-03 20:30:00,19,11,59.74,10,5,,0,,,,,,,
2021-07-04 12:30:00,27,9,32.18,,6,,0,,,,,,,
2021-07-05 4:30:00,19,14,72.74,300,11,,0,,,,,,,
2021-07-05 20:30:00,21,13,60.21,,2,,0,,,,,,,
2021-07-06 12:30:00,31,13,33.29,170,12,,0,,,,,,,
2021-07-07 4:30:00,21,15,68.55,40,3,,0,,,,,,,
2021-07-07 20:30:00,26,17,57.6,,1,,0,,,,,,,
2021-07-08 12:30:00,34,18,38.73,160,9,,0,,,,,,,
2021-07-09 4:30:00,23,17,68.94,300,6,,0,,,,,,,
2021-07-09 20:30:00,23,11,46.71,300,8,,0,24,,,,,,
2021-07-10 12:30:00,27,11,36.79,60,5,,0,,,,,,,
2021-07-11 4:30:00,20,13,64.04,50,6,,0,,FEW,,,3000,,
2021-07-11 20:30:00,21,14,64.26,300,12,,0,,FEW,,,2400,,
2021-07-12 12:30:00,26,16,54.05,170,9,,0,,SCT,,,3700,,
2021-07-13 4:30:00,20,18,88.26,40,6,,0,,FEW,,,1600,,
2021-07-13 20:30:00,27,16,50.95,,2,,0,,,,,,,
2021-07-14 12:30:00,27,18,57.84,70,7,,0,,,,,,,
2021-07-15 4:30:00,18,12,67.95,290,11,,0,,SCT,,,2900,,
2021-07-15 20:30:00,23,14,56.88,310,4,,0,,,,,,,
2021-07-16 12:30:00,30,12,33.01,360,7,,0,,,,,,,
2021-07-17 4:30:00,20,19,93.97,300,4,,0,,FEW,FEW,,1200,5000,
2021-07-17 20:30:00,21,18,82.98,300,7,,0,,SCT,,,4400,,
2021-07-18 12:30:00,30,19,51.72,350,9,,0,,FEW,SCT,,4200,4500,
2021-07-19 4:30:00,22,15,64.48,320,11,,0,,,,,,,
2021-07-19 20:30:00,23,14,56.88,340,13,,0,,,,,,,
2021-07-20 12:30:00,24,11,43.97,310,15,,0,,,,,,,
2021-07-21 4:30:00,16,10,67.54,300,5,,0,,,,,,,
2021-07-21 20:30:00,20,9,49.1,320,5,,0,,,,,,,
2021-07-22 12:30:00,26,8,31.9,30,6,,0,,,,,,,
2021-07-23 4:30:00,15,11,76.98,,2,,0,,,,,,,
2021-07-23 20:30:00,20,11,56.13,,2,,0,,,,,,,
2021-07-24 12:30:00,29,13,37.35,140,9,,0,,,,,,,
2021-07-25 4:30:00,19,18,93.92,,1,,0,,FEW,,,1400,,
2021-07-25 20:30:00,26,19,65.33,270,10,,0,,FEW,,,4000,,
2021-07-26 12:30:00,30,15,40.14,150,10,,0,,,,,,,
2021-07-27 4:30:00,22,15,64.48,280,9,,0,,FEW,,,2500,,
2021-07-27 20:30:00,23,17,68.94,50,3,,0,,,,,,,
2021-07-28 12:30:00,32,17,40.69,220,6,,0,,,,,,,
2021-07-29 4:30:00,19,16,82.74,300,10,,0,,FEW,,,1000,,
2021-07-29 20:30:00,22,15,64.48,360,3,,0,,,,,,,
2021-07-30 12:30:00,31,15,37.9,190,7,,0,,,,,,,
2021-07-31 4:30:00,20,17,82.86,310,5,,0,,,,,,,
2021-07-31 20:30:00,22,17,73.27,30,1,,0,,,,,,,
2021-08-01 12:30:00,26,19,65.33,170,9,,0,,FEW,,,2500,,
2021-08-02 4:30:00,17,14,82.5,300,6,,0,,FEW,,,1500,,
2021-08-02 20:30:00,19,12,63.82,330,3,,0,,,,,,,
2021-08-03 12:30:00,25,11,41.42,160,6,,0,,,,,,,
2021-08-04 4:30:00,18,14,77.45,290,7,,0,,,,,,,
2021-08-04 20:30:00,18,17,93.88,350,5,,0,,FEW,,,3000,,
2021-08-05 12:30:00,18,16,88.09,270,8,,0,,FEW,BKN,,700,3200,
2021-08-06 4:30:00,15,13,87.83,290,8,,0,,FEW,,,800,,
2021-08-06 20:30:00,20,15,72.92,240,4,,0,,,,,,,
2021-08-07 12:30:00,28,17,51.21,160,13,,0,,SCT,,,4800,,
2021-08-08 4:30:00,19,14,72.74,310,6,,0,,,,,,,
2021-08-08 20:30:00,22,14,60.44,310,16,,0,,FEW,BKN,,4500,4800,
2021-08-09 12:30:00,27,12,39.3,,2,,0,,,,,,,
2021-08-10 4:30:00,18,15,82.62,,2,,0,,,,,,,
2021-08-10 20:30:00,22,16,68.75,340,4,,0,,,,,,,
2021-08-11 12:30:00,28,15,45.07,310,10,,0,,,,,,,
2021-08-12 4:30:00,16,13,82.37,350,4,,0,,,,,,,
2021-08-12 20:30:00,22,15,64.48,30,8,,0,,,,,,,
2021-08-13 12:30:00,29,16,45.34,,3,,0,,,,,,,
2021-08-14 4:30:00,19,16,82.74,30,2,,0,,,,,,,
2021-08-14 20:30:00,25,19,69.33,350,3,,0,,,,,,,
2021-08-15 12:30:00,34,14,29.99,,3,,0,,,,,,,
2021-08-16 4:30:00,20,14,68.35,,1,,0,,,,,,,
2021-08-16 20:30:00,20,18,88.26,270,16,,0,,FEW,SCT,BKN,1000,3000,4200
2021-08-17 12:30:00,21,8,43.13,310,15,,0,,,,,,,
2021-08-18 4:30:00,15,9,67.33,290,7,,0,,,,,,,
2021-08-18 20:30:00,19,12,63.82,260,5,,0,,,,,,,
2021-08-19 12:30:00,24,11,43.97,,6,,0,,,,,,,
2021-08-20 4:30:00,15,13,87.83,340,2,,0,,,,,,,
2021-08-20 20:30:00,20,13,64.04,350,1,,0,,,,,,,
2021-08-21 12:30:00,27,14,44.8,330,5,,0,,,,,,,
